Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,clean_text
22200,4,0,4,0,1,These bitches really be out here on backpage hoe-ing &#128557;&#128557;&#128557; watch yo bitch she could be on there !,bitch really backpage hoeing 128557128557128557 watch yo bitch could
22201,3,0,3,0,1,These bitches really love soda out here,bitch really love soda
22202,3,1,2,0,1,These bitches really marry to some rich ass niggas,bitch really marry rich as nigga
22203,3,0,3,0,1,These bitches smell like fish &#128557;,bitch smell like fish 128557
22204,3,0,3,0,1,These bitches so broke instead of go get it they quick to go ask for somethin,bitch broke instead go get quick go ask somethin
22205,3,0,3,0,1,These bitches so redundant,bitch redundant
22206,3,0,3,0,1,These bitches talking shit but they whisper it?,bitch talking shit whisper
22207,3,0,3,0,1,These bitches think they know snap. Ha bitch I am snap,bitch think know snap ha bitch snap
22208,3,0,3,0,1,These bitches want the next best thing,bitch want next best thing
22209,3,0,3,0,1,"These bitches washed up, ain't no soap involved.",bitch washed aint soap involved
22210,4,0,1,3,2,These brownies are bomb!!!!!!!!! http://t.co/lKZLQQj7W1,brownie bomb httptcolkzlqqj7w1
22211,3,0,0,3,2,These brownies http://t.co/iyqRBn2AMf,brownie httptcoiyqrbn2amf
22212,3,0,3,0,1,These bum ass bitches on my block drawin&#128530;,bum as bitch block drawin128530
22213,3,0,3,0,1,These celebrity niggas be passing these Kardashian hoes around monthly,celebrity nigga passing kardashian hoe around monthly
22214,3,1,2,0,1,These cheetos taste likka steak right nah boy these bitches going DUMB!!,cheetos taste likka steak right nah boy bitch going dumb
22215,3,0,3,0,1,These chicks use what they got to get what they want. Bunch of Ronnie &amp; Trickz ass hoes.,chick use got get want bunch ronnie amp trickz as hoe
22216,3,0,2,1,1,"These chubby hoes are always on a ""diet""......",chubby hoe always diet
22217,3,0,3,0,1,These customers are fucking crazy this bitch said God will smite me because her dumbass locked herself out of her account.,customer fucking crazy bitch said god smite dumbass locked account
22218,4,0,4,0,1,These days bitches be just letting anyone hit raw !!,day bitch letting anyone hit raw
22219,3,0,3,0,1,These fat hoes think they slick posting neck up pics and shit,fat hoe think slick posting neck pic shit
22220,3,0,3,0,1,These girls eyebrows make them look like 2$ hoes walking down FIB,girl eyebrow make look like 2 hoe walking fib
22221,3,0,3,0,1,These girls going to school with all kind og aquatic colored weaves in their head.Fuck going on?,girl going school kind og aquatic colored weave headfuck going
22222,3,0,3,0,1,These groupie bitches wild enough to suck a babies dick,groupie bitch wild enough suck baby dick
22223,3,1,2,0,1,These ho%e$ for everybody just like these niggahs for everybody! A hoe gone be a hoe regardless and (cont) http://t.co/m09Dow96rw,hoe everybody like niggahs everybody hoe gone hoe regardless cont httptcom09dow96rw
22224,3,0,3,0,1,These hoe ass niccas talkn shyt about a nicca make a nicca wanna go and snatch the bitch up outta nicca,hoe as niccas talkn shyt nicca make nicca wanna go snatch bitch outta nicca
22225,3,1,2,0,1,These hoe niggas havnt seen half of me. #2chainz,hoe nigga havnt seen half 2chainz
22226,6,0,6,0,1,These hoes a fool too http://t.co/VSzbNDU4K0,hoe fool httptcovszbndu4k0
22227,3,1,2,0,1,These hoes a smash on one of yo niggas and be very proud,hoe smash one yo nigga proud
22228,3,0,3,0,1,These hoes ain't got nothing on ya,hoe aint got nothing ya
22230,6,0,5,1,1,These hoes ain't loyal &#128075;,hoe aint loyal 128075
22231,3,0,3,0,1,These hoes ain't loyal &#128527;,hoe aint loyal 128527
22232,3,0,3,0,1,These hoes ain't loyal @MyKat_Meows&#160;&#128530;,hoe aint loyal mykat_meows160128530
22233,3,0,3,0,1,These hoes ain't loyal RT @ArzySauced: @ItsNotHarold man thats the realest shirt i seen tonight. A chick with a flip phone robbed me,hoe aint loyal rt arzysauced itsnotharold man thats realest shirt seen tonight chick flip phone robbed
22234,3,0,3,0,1,These hoes ain't loyal RT @ComplexMag: Naya Rivera got married three months after breaking up with Big Sean: http://t.co/AlJctsTl82,hoe aint loyal rt complexmag naya rivera got married three month breaking big sean httptcoaljctstl82
22235,3,1,2,0,1,These hoes ain't loyal and niggas ain't either,hoe aint loyal nigga aint either
22236,3,0,3,0,1,These hoes ain't loyal#,hoe aint loyal
22237,3,1,2,0,1,These hoes ain't loyal...,hoe aint loyal
22238,3,0,3,0,1,These hoes ain't loyallll,hoe aint loyallll
22239,3,0,3,0,1,These hoes ain't shit I ain't tripping off a Thot... ion like conversation you gone let me fuck or not,hoe aint shit aint tripping thot ion like conversation gone let fuck
22240,3,0,3,0,1,These hoes ain't yours it's just yo turn #&#128175;&#128175; u hear me?,hoe aint yo turn 128175128175 u hear
22242,3,0,3,0,1,These hoes aint loyal &#128076;,hoe aint loyal 128076
22243,3,0,3,0,1,These hoes aint yours,hoe aint
22244,3,0,3,0,1,These hoes always gone Thot around to who ever give them attention at the time,hoe always gone thot around ever give attention time
22245,3,0,2,1,1,These hoes are hilarious these days &#128514;&#128514;,hoe hilarious day 128514128514
22246,3,1,2,0,1,These hoes be actin up and these niccas be actin tough! &#128530;,hoe actin niccas actin tough 128530
22247,3,0,3,0,1,These hoes be boof smh,hoe boof smh
22248,3,0,3,0,1,These hoes be busting nuts when they get a RT,hoe busting nut get rt
22249,3,0,3,0,1,"These hoes be flawgen i swear bruh, a nigga dont want yall",hoe flawgen swear bruh nigga dont want yall
22250,3,2,1,0,0,These hoes be lying to all of us nigga I got news for the monogamous niggas yo bitch fucking anonymous niggas!!!,hoe lying u nigga got news monogamous nigga yo bitch fucking anonymous nigga
22251,3,0,3,0,1,These hoes be thirsty for attention,hoe thirsty attention
22252,3,0,3,0,1,These hoes be trying 2much doing 2much,hoe trying 2much 2much
22253,6,0,6,0,1,These hoes cant fuck wit you,hoe cant fuck wit
22254,3,0,3,0,1,These hoes crazy yo.,hoe crazy yo
22255,3,0,2,1,1,These hoes don't get me in my feelings one bit.,hoe dont get feeling one bit
22256,3,1,2,0,1,These hoes don't like a nigga they love my money these niggas don't like a nigga they all want some'n! http://t.co/iUGyRIMr4D,hoe dont like nigga love money nigga dont like nigga want soman httptcoiugyrimr4d
22257,3,0,3,0,1,These hoes everybody hoes lol go at any bitch bet u get her easy !,hoe everybody hoe lol go bitch bet u get easy
22258,3,0,3,0,1,These hoes get thick n fat confused way more than often!!!!!!!!,hoe get thick n fat confused way often
22259,6,0,6,0,1,These hoes gettin replaced soon as they start to fuck wit my cheques,hoe gettin replaced soon start fuck wit cheque
22260,3,0,3,0,1,These hoes getting outta hand #mane,hoe getting outta hand mane
22261,3,0,3,0,1,These hoes getting smart gotta watch them,hoe getting smart gotta watch
22262,3,0,2,1,1,These hoes going BROKE trying to look RICH. ACT your WAGE!,hoe going broke trying look rich act wage
22263,3,1,2,0,1,These hoes got more bodies than a cemetery&#128056;&#9749;&#65039;.,hoe got body cemetery128056974965039
22264,3,0,3,0,1,These hoes gotta pay for my company!,hoe gotta pay company
22265,3,1,2,0,1,These hoes here mane. You are what you let inside you. Remember.,hoe mane let inside remember
22266,6,0,6,0,1,These hoes is lost RT @Dkellz34: @1Bcarter hahaha how much you wanna bet she don't get the job lmao,hoe lost rt dkellz34 1bcarter hahaha much wanna bet dont get job lmao
22267,3,0,3,0,1,These hoes kno bout me,hoe kno bout
22268,3,0,3,0,1,These hoes need Jesus y'all.,hoe need jesus yall
22269,3,0,2,1,1,These hoes need to stop hittin blunts and hit the gym unhealthy mfs &#128514;&#128514;&#128514;,hoe need stop hittin blunts hit gym unhealthy mf 128514128514128514
22270,3,0,3,0,1,These hoes needa stop tryna split relationships and get they're own damn man,hoe needa stop tryna split relationship get theyre damn man
22271,3,0,3,0,1,These hoes out here be GOIN UP !!!!!!!! But we not at you bitches that's what hoes do !,hoe goin bitch thats hoe
22272,3,0,3,0,1,These hoes out here beefing bout as important as these hoes out here queefing. Y'all blowing vaginal wind back &amp; forth. STFU &amp; GET MONEY!,hoe beefing bout important hoe queefing yall blowing vaginal wind back amp forth stfu amp get money
22273,3,1,2,0,1,"These hoes out here carrying infections, yaw niggas better rap up w/ dat Latex! Haha",hoe carrying infection yaw nigga better rap w dat latex haha
22274,3,0,3,0,1,These hoes pickin and choosin.. that's why these niggas stickin and movin,hoe pickin choosin thats nigga stickin movin
22275,6,0,5,1,1,These hoes really make me laugh lol,hoe really make laugh lol
22276,3,0,3,0,1,These hoes say I'm too much. I think I'm too much,hoe say im much think im much
22277,3,0,3,0,1,These hoes soo &#127805;&#127936;,hoe soo 127805127936
22278,3,1,2,0,1,These hoes swear their faithful,hoe swear faithful
22279,3,0,3,0,1,These hoes they be homie hopping !!!! But idgf AIN'T NO FUN IF THA HOMIES CAN'T HAVE NUN !!!!!!!! GO UP THEN,hoe homie hopping idgf aint fun tha homies cant nun go
22280,3,0,2,1,1,These hoes they loving the crewwww &#128564;,hoe loving crewwww 128564
22281,3,0,3,0,1,These hoes want love so bad &#128514;&#128514;&#128078;&#128581;,hoe want love bad 128514128514128078128581
22282,3,0,3,0,1,These hoes was just really fighting ova Some rally's tho on 30th&#128514;&#128514;,hoe really fighting ovum rally tho 30th128514128514
22283,3,0,2,1,1,These hoes will be exposed!!,hoe exposed
22284,3,1,2,0,1,These hoes worried bout the wrong things in life,hoe worried bout wrong thing life
22285,3,1,2,0,1,These infected ass hoes think its okay to talk to other ppl boyfriend. Like that's not funny nor cute to pussy hop all over the place,infected as hoe think okay talk ppl boyfriend like thats funny cute pussy hop place
22286,3,0,3,0,1,These kids man real life kids not even over 18 n bucking bitch sit yo stupid ass down,kid man real life kid even 18 n bucking bitch sit yo stupid as
22287,3,0,3,0,1,These la bitches thirsty for a hit single,la bitch thirsty hit single
22288,3,0,3,0,1,These lame bitches don't have a fighting chance....!,lame bitch dont fighting chance
22289,3,0,3,0,1,These lil hoes sitting across da way too fuckin loud. Like damn hoe your sittin less than 2 feet from each other shut the hell up,lil hoe sitting across da way fuckin loud like damn hoe sittin less 2 foot shut hell
22290,3,0,3,0,1,These lil niggas can't hang big shit poppin bitch and big my first name,lil nigga cant hang big shit poppin bitch big first name
22291,3,0,3,0,1,"These little girls at Simons were telling me they like my huf socks, bitch go home &amp; do your homework",little girl simon telling like huf sock bitch go home amp homework
22292,3,0,3,0,1,These new bottoms are something else... RT @ratch_t: You put nair on your pussy for the gram? Ok http://t.co/agcPqlY5wI,new bottom something else rt ratch_t put nair pussy gram ok httptcoagcpqly5wi
22293,3,1,2,0,1,These niccas sangin on dey partnas witout a Grammy award,niccas sangin dey partnas witout grammy award
22294,6,1,4,1,1,These niccas want war give me what you got #WeTheLastOnesLeft #UMightNotGetIn #BeerandTacOS http://t.co/xwTa1PUDZU,niccas want war give got wethelastonesleft umightnotgetin beerandtacos httptcoxwta1pudzu
22295,3,1,2,0,1,These niggas ain't shit but hoes with tricks,nigga aint shit hoe trick
22296,3,0,3,0,1,These niggas be actin like bitches,nigga actin like bitch
22297,3,0,3,0,1,These niggas cars be $800 and they have the nerve to put some 2500 rims and some speakers in the bitch,nigga car 800 nerve put 2500 rim speaker bitch
22298,3,0,3,0,1,"These niggas designing these bitches, they got zippers on hoes",nigga designing bitch got zipper hoe
22299,6,2,4,0,1,These niggas groupies they act worse than these hoes do,nigga groupie act worse hoe
22300,3,0,3,0,1,These niggas pillow talkin thats hoe shit,nigga pillow talkin thats hoe shit
22301,3,0,3,0,1,These niggas pure pussy I see it in they faces,nigga pure pussy see face
22302,3,1,2,0,1,These niggas rather love these hoes then get money smh what the fuck wrong with these niggas,nigga rather love hoe get money smh fuck wrong nigga
22303,3,2,1,0,0,These niggas retarded... Lmfaoo,nigga retarded lmfaoo
22304,3,0,3,0,1,These niggas run they mouth like bitches,nigga run mouth like bitch
22306,3,0,3,0,1,"These nigs is haters man, and I've made myself so easy to luv",nigs hater man ive made easy luv
22307,3,0,3,0,1,These nigs like saying they miss the old vice,nigs like saying miss old vice
22308,3,1,2,0,1,These parents nd giving they kids ghetto ass names Ronkieshietta. Bro are you serious?? That tipped the scale fa me,parent nd giving kid ghetto as name ronkieshietta bro serious tipped scale fa
22309,3,0,0,3,2,These peanut butter brownies bout to give me life too! &#128523;,peanut butter brownie bout give life 128523
22310,3,2,1,0,0,These people are fags.,people fag
22311,3,1,2,0,1,These people at jury selection are retarded,people jury selection retarded
22312,3,0,3,0,1,These ratchet hoes are something else this school smells like a fucking zoo,ratchet hoe something else school smell like fucking zoo
22313,6,1,5,0,1,"These rednecks around here won't like that shit...put that wall up, they say",redneck around wont like shitput wall say
